加味竹叶汤_《盘珠集》卷上,加味竹叶汤,《盘珠集》卷上,,生地、白芍、地骨皮、竹叶、茯苓、人参、浮小麦。,,,盘珠集,鲜地黄 白芍 地骨皮 竹叶 茯苓 人参 浮小麦,妊娠 伤寒 不止
加味竹叶汤_《张氏医通》卷十五,加味竹叶汤,《张氏医通》卷十五,,白茯苓1钱半，麦门冬（去心）2钱半，黄芩1钱，人参1钱，竹叶5片，粳米1撮。,,水煎，空腹热服。,张氏医通,茯苓 麦冬 黄芩 人参 竹叶 粳米,妊娠 心神多躁
加味竹叶汤_《重订通俗伤寒论》,加味竹叶汤,《重订通俗伤寒论》,,淡竹叶3钱，北沙参3钱，鲜生地5钱，麦冬3钱，炒阿胶3钱，炙甘草5分。,,,重订通俗伤寒论,淡竹叶 北沙参 鲜地黄 麦冬 阿胶 甘草,妊娠 伤寒 虚烦 不睡 胎孕不安
加味紫苏和胎饮_《会约》卷十四,加味紫苏和胎饮,《会约》卷十四,,紫苏叶（红者真）1钱，条芩1钱，甘草1钱，白术钱半，陈皮8分，藿香（须梗连叶者真）8分，砂仁5分。,,水煎，热服。,会约,紫苏叶 黄芩 甘草 白术 陈皮 藿香 砂仁,妊娠 霍乱 寒热 肚腹痛 气血 不安
夹盐散_《普济方》卷三○一,夹盐散,《普济方》卷三○一,,鼓子草根1把，大麦30粒，盐少许。,,敷疮上，1日1易，3日后3日1易。,普济方,豨莶 大麦,阴蚀疮 疮疥
家宝丹_《广笔记》卷二,家宝丹,《广笔记》卷二,,何首乌2两（取鲜者，竹刀切片，晒干），川乌4两（先用湿纸包煨，去皮），草乌4两（温水浸半日，洗去黑毛，刮去皮，与川乌同切厚片，将无灰酒和匀，入砂器中，炭火慢煮，渐渐添酒，煮1日夜，以入口不麻为度），苍术4两（米泔浸1宿，去皮，切片，酒炒），大当归2两（酒洗），白附子2两（去皮），麻黄（去头节，滚汤泡去沫）4两，桔梗（炒）4两，粉草（炙）4两，防风4两，白芷4两，川芎4两，人参4两，天麻4两，大茴香（炒）4两，荆芥（炒）4两，白术（面炒）4两，木香1两，血竭1两，细辛1两。,,酒化开，和童便送下；如不能饮者，酒化开，白汤送下；腹痛者，酒化开，益母汤送下；室女经脉不通者，用桃仁、苏木、红花、当归煎汤送下。,先醒斋医学广笔记,何首乌叶 乌头 圆节山蚂蝗 苍术 当归 白附子 麻黄 桔梗 甘草 防风 白芷 川芎 人参 天麻 八角茴香 荆芥 白术 木香 血竭 细辛,难产 胎衣不下 血晕 死胎  腹内痛 中风 乳肿 淋证 胎孕不安 赤白带下 干呕 恶心 烦愦 月经不调 反胃 饮食不下 口干 脚手痹顽 风痰
家传安胎保肺膏_《陈素庵妇科补解》卷二,家传安胎保肺膏,《陈素庵妇科补解》卷二,,当归、白芍、生地、熟地、天冬、麦冬、百合、贝母、茯苓、山药、白术、黄芩、杜仲、川断、阿胶、龟胶、款冬花、梨汁。,,早、晚调服。,陈素庵妇科补解,当归 白芍 鲜地黄 熟地黄 天门冬 麦冬 百合 川贝母 茯苓 山药 白术 黄芩 杜仲 续断 阿胶 龟甲胶 款冬花 梨,妊娠 肌体羸瘦 干嗽 声嘶 气急 精神不守
家传定志方_《陈素庵妇科补解》卷三,家传定志方,《陈素庵妇科补解》卷三,,石菖蒲2两，麦冬2两，枣仁2两，茯苓2两，茯神2两，木香5钱，熟地5钱，白芍3两，黄芩3两，砂仁2两，人参2两，白术2两。,,每服70丸，龙眼、竹叶汤送下，日2次。,陈素庵妇科补解,水菖蒲 麦冬 酸枣仁 茯苓 茯神 木香 熟地黄 白芍 黄芩 砂仁 人参 白术,妊娠 外感 心神惊悸 烦愦 心神惊悸 恍惚 鼓胀 膨胀腹满 连脐急痛 气逆 血亏 内热
家传滑胎饮_《郑氏家传女科万金方》卷三,家传滑胎饮,《郑氏家传女科万金方》卷三,,大腹皮、人参、当归、白芍、川芎、广皮。,,上药或加炒黄车前子水煎。临服入童便1盏。,郑氏家传女科万金方,大腹皮 人参 当归 白芍 川芎 陈皮,难产
家传秘结祛痛散_《保命歌括》卷三十,家传秘结祛痛散,《保命歌括》卷三十,,青皮（去白）2钱，灵脂（研飞，去沙土）2钱，川楝子肉2钱，穿山甲（土拌炒）2钱，良姜（香油炒）1钱5分，玄胡索1钱5分，没药1钱5分，沉香1钱，八角茴香2钱，槟榔1钱5分，木香1钱2分，砂仁少许。,,每服1钱，加盐一星，用酒或滚水调下。,保命歌括,青皮 五灵脂 川楝子 穿山甲 高良姜 新疆延胡索 没药 沉香 八角茴香 槟榔 木香 砂仁,心气疼痛 气滞不行 腹刺痛 胸胁疼 攻刺
家传胎产金丹_《胎产心法》卷中,家传胎产金丹,《胎产心法》卷中,,当归（酒洗）2两，丹皮（水洗，晒干，勿见火）2两，蕲艾（醋煮）2两，延胡索（酒拌，炒干）2两，川芎2两，益母草（上头半截，童便浸，晒干）2两，青蒿2两，白薇（洗净，人乳拌）2两，人参2两，赤石脂（火煅，水飞亦可）2两，白茯苓2两，川藁本（洗净）2两，白术（土炒）2两，生地（酒洗，煮不犯铁器）4两，鳖甲（醋炙）4两，香附4两（醋、酒、盐、童便各浸1两），桂心1两2钱，没药（去油）1两2钱，粉草（酒炒）1两2钱，北五味1两（去梗，焙），沉香6钱。,种子安胎,妇人临产，每服1丸，米汤化下；产下，每服1丸，童便好酒送下；，每服1丸；行经后，每服1丸，川芎当归汤送下；苦于小产者，胎动欲产，每服1丸，白滚汤送下，每月常服2-3丸；血崩，童便好酒送服1丸；血晕，当归川芎汤送服1丸；惊风，防风汤送服1丸；儿枕痛者，山楂黑砂糖汤送服1丸；胞衣不下，干姜（炒黑）煎汤服1丸；虚怯者，川芎当归汤每日送服1丸。凡诸证，俱加好酒、童便服。,胎产心法,当归 牡丹皮 千年艾 延胡索 川芎 益母草 青蒿 白薇 人参 赤石脂 茯苓 藁本 白术 鲜地黄 鳖甲 香附 肉桂 没药 甘草 五味子 沉香,月经不调 诸虚百损 产前后诸疾
家传西圣膏_《外科大成》卷一,家传西圣膏,《外科大成》卷一,,当归5钱，川芎5钱，赤芍5钱，生地5钱，熟地5钱，白术5钱，苍术5钱，甘草节5钱，陈皮5钱，半夏5钱，青皮5钱，香附5钱，枳壳5钱，乌药5钱，何首乌5钱，白芷5钱，知母5钱，杏仁5钱，桑皮5钱，金银花5钱，黄连5钱，黄芩5钱，黄柏5钱，大黄5钱，白蒺藜5钱，栀子5钱，柴胡5钱，连翘5钱，薄荷5钱，威灵仙5钱，木通5钱，桃仁5钱，玄参5钱，桔梗5钱，白鲜皮5钱，猪芩5钱，泽泻5钱，前胡5钱，升麻5钱，五加皮5钱，麻黄5钱，牛膝5钱，杜仲5钱，山药5钱，益母草5钱，远志5钱，续断5钱，良姜5钱，藁本5钱，青风藤5钱，茵陈5钱，地榆5钱，防风5钱，荆芥5钱，两头尖5钱，羌活5钱，独活5钱，苦参5钱，天麻5钱，南星5钱，川乌5钱，草乌5钱，文蛤5钱，巴豆仁5钱，芫花5钱，细辛1两，贝母1两，僵蚕1两，大枫子1两，川山甲1两，蜈蚣21条，苍耳头21个，虾蟆7个，白花蛇5钱，地龙5钱，全蝎5钱，海桐皮5钱，白及5钱，白蔹5钱，木鳖子8两，桃枝3-7寸，柳枝3-7寸，榆枝3-7寸，槐枝3-7寸，桑枝3-7寸，楝枝3-7寸，或杏枝3-7寸，楮枝3-7寸，或椿枝3-7寸，血余4两。,,用时，取1块铜杓内熔化摊用。细药开后：乳香、没药、血竭各1两，轻粉8钱，朝脑2两，龙骨2两，赤石脂2两，海螵蛸5钱，冰片、麝香各3钱，雄黄2两，上药共为末，加入前膏内。五劳七伤，遍身筋骨疼痛，腰脚痠软无力，贴膏肓穴、肾俞穴、三里穴；痰喘气急咳嗽，贴肺俞穴、华盖穴、膻中穴；左瘫右痪，手足麻木，贴肩井穴、曲池穴、三里穴；遗精白浊，赤白带下，经脉不调，血出崩漏，贴阴交穴、关元穴；痢疾水泻，贴丹田穴；疟疾，男贴左臂，女贴右臂；腰痛，贴命门穴；疝气，贴膀穴；头风，贴风门穴；心气痛，贴中脘穴；走气痛，贴章门穴；寒湿脚气，贴三里穴；胸腹胀闷，贴中脘穴；噎食转食，贴中脘穴；痞疾，先用面作圈，围痞块上，入皮消两许，纸盖，熨斗熨热去消，贴膏再熨，出汗至腹内觉热方止；跌打损伤及诸毒诸疮，俱贴患处。凡内外诸症，贴之必用热布熨之，疥癣疹癞等症，贴脐熨之，汗出为度；血瘕痞块，加阿魏、马齿苋膏各2两贴之。,外科大成,当归 川芎 赤芍 鲜地黄 熟地黄 白术 苍术 甘草 陈皮 半夏 青皮 香附 枳壳 乌药 何首乌叶 白芷 知母 杏仁 桑皮 金银花 黄连 黄芩 黄柏 大黄 藜 栀子 柴胡 连翘 薄荷 威灵仙 木通 桃仁 玄参 桔梗 白鲜皮 黄芩 泽泻 前胡 升麻 五加皮 麻黄 牛膝 杜仲 山药 益母草 远志 续断 高良姜 藁本 青藤 劲直蒿 地榆 防风 荆芥 竹节香附 羌活 独活 苦参 天麻 天南星 乌头 圆节山蚂蝗 五倍子 巴豆 芫花 细辛 川贝母 白僵蚕 大风子 穿山甲 蜈蚣 苍耳 虾蟆 百花锦蛇 地龙 全蝎 海桐皮 白及 白蔹 木鳖子 桃枝 柳枝 榆白皮 槐枝 桑枝 苦楝皮 杏枝 楮茎 椿白皮 血余,五劳 左瘫右痪 脚手痹顽 身疼 咳嗽 痰喘 疟 痢不止 痞积 走气 小便浊败 偏坠 疝气 寒湿 风湿脚气 月经不调 赤白带下 血崩 漏血不止 跌打损伤 肿毒 瘰疬 顽疮 结毒 不能行步
家方黄膏_《梅疮证治秘鉴》卷下,家方黄膏,《梅疮证治秘鉴》卷下,,胡麻油100钱，蜜蜡100钱，牛脂7钱，椰子油7钱，猪脂7钱，乳香3钱，郁金6钱，烟草叶茎20枚。,,,梅疮证治秘鉴,亚麻 蜂蜡 牛脂 椰子油 猪脂膏 乳香 郁金 烟草,阴蚀疮 臁疮
家秘祛痛散_《直指》卷六,家秘祛痛散,《直指》卷六,,青皮（去瓤）2钱，五灵脂（研飞，去砂净）2钱，川楝子2钱，川山甲2钱，良姜（香油炒）1钱5分，延胡索1钱5分，没药1钱5分，沉香1钱，八角茴香2钱，槟榔1钱5分，木香1钱2分，砂仁少许。,,每服1钱，加盐一星，用酒或滚水送下。,直指,青皮 五灵脂 川楝子 穿山甲 高良姜 延胡索 没药 沉香 八角茴香 槟榔 木香 砂仁,心气疼痛 气滞不行 腹刺痛 胸胁疼 攻刺
坚固丸_《圣济总录》卷九十二,坚固丸,《圣济总录》卷九十二,,乌头（炮裂，去皮脐）、茴香子（炒）各等分。,,每服15丸，空心温酒送下；妇人赤白带下，醋汤送下。加至30丸。,圣济总录,乌头附子尖 小茴香,虚劳 极冷 阳气虚寒 小便淋露不止 赤白带下
坚中丹_《鸡峰》卷十六,坚中丹,《鸡峰》卷十六,坚中丸,半夏1两，猪苓1两（去皮，别为末）。,,每服10丸，米饮送下，不拘时候。,鸡峰,半夏 猪苓,
间碧散_《产科发蒙》卷四引鹤陵定方,间碧散,《产科发蒙》卷四引鹤陵定方,,淡竹竿（烧存性）5钱，人中白（瓦上烧，以变白色为度）4钱。,,敷舌上，每日5-6次。,产科发蒙,萹蓄 人中白,口舌糜烂
兼金丸_《三因》卷十四,兼金丸,《三因》卷十四,,大黄（湿纸裹煨）8钱，消石4两，桂心4两，甘草（炙）4两，桃仁40个（去皮尖）。,,每服5-7丸，至10丸，米饮送下。,三因极一病证方论,大黄 消石 肉桂 甘草 桃仁,脐腹 两胁胀痛 下瘕血闭
煎蜜散_《普济方》卷三○一,煎蜜散,《普济方》卷三○一,,黄柏。,,上烂煮，洗局部，又用白蜜涂之；或以蜜炙焦为末，敷于疮上。,普济方,黄柏,阴蚀疮
减黄丹_《辨证录》卷七,减黄丹,《辨证录》卷七,,白茯苓5钱，山药5钱，人参3分，白术1钱，芡实5钱，薏仁5钱，菟丝子3钱，车前子1钱，生枣仁1钱。,补肾中之气 利膀胱之水,水煎服。10剂黄疸减，又10剂黄疸更减，又10剂全愈，再服30剂可无性命之忧。,辨证录,茯苓 山药 人参 白术 芡实 薏苡仁 菟丝子 车前子 酸枣仁,元气虚惫 周身酸疼 夜寐不安 悸动 精神不守 饮食不下 多倦 心腹胀满 脚膝痿缓 水道涩痛 膨胀腹满
减味肾气汤_《中医妇科治疗学》,减味肾气汤,《中医妇科治疗学》,,砂拌熟地2钱（作丸8两），萸肉2钱（4两），泽泻3钱（3两），茯苓3钱（3两），淮药3钱（4两），肉桂5分（1两），附片（先煎半小时）3钱（1两）。,温补肾阳 行水利湿,水煎温服。（作丸，以7味为细末，炼蜜为丸，如梧桐子大。以酒送下5丸，可加至25丸，每日2次。）,中医妇科治疗学,熟地黄 山茱萸 泽泻 茯苓 山药 肉桂,妊娠 心腹胀 四肢肿 头面肿满 精神不守 眩晕 畏寒 腰腿痠软 舌质淡 舌苔花白 脉沉
剪红丸_《普济方》卷一六九引《医学切问方》,剪红丸,《普济方》卷一六九引《医学切问方》,,槟榔6钱，白牵牛12两（取头末），芜荑6两，雷丸5两，巴豆1两（取霜），土朱砂。,追虫取积,每服1丸，蜜水送下。取下病疾为验，白粥补之。,普济方,槟榔 牵牛子 芜荑 雷丸 巴豆 朱砂,赤白带下 痢不止
剪红丸_《永类钤方》卷二十,剪红丸,《永类钤方》卷二十,神应丸,干漆1钱（炒令烟尽），紫芫花1钱（醋拌炒），巴豆7个（去皮膜心，不去油），斑蝥7个（去头足翅，炒研时塞口鼻），南木香半两，雷丸半两，三棱半两（生），莪术半两（生），百部（微炒）半两，贝母2两，槟榔2两，大黄（生）2两，使君子仁49个（半生半炒），牵牛（半斤，取头末）3两半。,磨癖积 杀诸虫 进饮食,每服前丸1丸，后丸2钱半，各随后证改汤使引下，五更初服。小儿齁（鼻合）喘急，咳嗽，桑白皮汤送下；取寸白虫，煎石榴根汤送下；脚气，肿不可行，木瓜汤或蜜水送下；取蛔虫，沙糖水送下；小儿一切诸证，蜜水或沙糖水送下；酒痢、酒积，百药煎汤送下；妇人血脉不行，淡醋汤、红花汤送下；妇人血蛊病，葱白汤送下；肠风下血，煎山桅子汤送下；大小便不通，淡醋汤送下；食积气块诸证，用温蜜水，温茶汤送下。,永类钤方,干漆 芫花 巴豆 斑蝥 木香 雷丸 三棱 莪术 百部 川贝母 槟榔 大黄 使君子,喘促 咳嗽 蛔虫 脚气肿 酒痢 食滞 血蛊 肠风 月经过多 大小便不通 食积 气块
剪霞膏_《普济方》卷七十二引《海上方》,剪霞膏,《普济方》卷七十二引《海上方》,,黄连1两（去芦，研为末），炉甘石（火煅，用童便淬数10次，以酥为度，研如粉）1两，雄黄1钱（研如粉），白丁香1钱（研如粉），海螵蛸1钱（研），当归1钱（研为末），麝香1钱（研），乳香（研）1钱，轻粉1合，黄丹2钱（磁器内炒黄色）。,,每用如皂角子大1块，汤化开热洗；1方用皮消1两，安童便内，却将烧红炉甘石，放在皮消、童便内浸；1方炉甘石，加铜绿1两，土粉1两3钱，枯白矾、乳香各3钱，硼砂2钱，同为末，炼蜜为膏。每用皂角子大，水化频洗。,普济方,黄连 炉甘石 雄黄 白丁香 海螵蛸 当归 麝香 乳香 轻粉 铅丹,气不足 上攻 涩 羞明 热毒 疼痛 血风劳 翳膜 拳毛倒睫
见天丸_《眼科秘书》卷下,见天丸,《眼科秘书》卷下,,羚羊角1两，党参1两，羌活1两，桔梗1两，栀子（炒）1两，黄芩（酒炒）1两，蒙花1两，枳壳（麸炒）1两，天麻1两，大黄1两，川芎3钱，白芷3钱，细辛3钱，防风1两5钱，藁本8钱，木贼4两。,,每服1丸，临卧嚼破茶下。,眼科秘书,羚羊角 党参 羌活 桔梗 栀子 黄芩 密蒙花 枳壳 天麻 大黄 川芎 白芷 细辛 防风 藁本 木贼,
见晛丸_《产育宝庆集》卷上,见晛丸,《产育宝庆集》卷上,,姜黄、京三棱、荜澄茄、陈皮（去白）、高良姜、人参、蓬莪术各等分。,,每服30丸，萝卜汤送下，不拘时候。,产育宝庆集,姜黄 三棱 荜澄茄 陈皮 高良姜 人参 莪术,烦渴 心下痞闷 血气未定 结聚
建脾汤_《圣济总录》卷一五六,建脾汤,《圣济总录》卷一五六,,厚朴（去粗皮，锉）4两，苍术（水浸，去皮，锉）4两，大枣1升（煮熟，剥去皮核，研取枣汁约5升以来，同煮厚朴、苍术，候水尽为度，滤出焙干），陈橘皮（去白，面炒）3两，白茯苓（去黑皮）2两半，人参2两，甘草（炒）3两。,益胃气 思饮食,每服3钱匕，水1盏，入生姜3片，大枣1个（擘破），同煎至6分，去滓温服。,圣济总录,厚朴 苍术 大枣 陈皮 茯苓 人参 甘草,妊娠 下痢 脐腹冷痛
建脾丸_《魏氏家藏方》卷五,建脾丸,《魏氏家藏方》卷五,,厚朴（去粗皮，锉，姜制炒）1两，半夏（姜制）1两，白术（炒）1两，肉桂（去皮，不见火）半两，橘红半两，胡椒半两，姜黄半两，神曲（炒）半两，白茯苓（去皮）半两，丁皮半两，荜澄茄半两，木香半两，益智仁3分，人参（去芦）3分，硫黄（金液丹代之）7钱半，温姜（煨）7钱半，附子1只（9钱重，炮，去皮脐），丁香2钱（不见火），肉豆蔻3钱（面裹）。,,每服50-60丸，空心生姜汤送下。,魏氏家藏方,厚朴 半夏 白术 肉桂 橘红 胡椒 姜黄 神曲 茯苓 丁香树皮 荜澄茄 木香 益智仁 人参 硫黄 生姜 附子 丁香 肉豆蔻,脾胃冷弱 干呕 恶心 脐腹冷痛 反胃 饮食不下 停寒 饮食不下 血脏宿冷 痢不止
建中汤_《医略六书》卷三十,建中汤,《医略六书》卷三十,,当归3钱，赤芍1钱半，肉桂1钱半。,,水煎，去滓温服。,医略六书,当归 赤芍 肉桂, 血亏 阴寒 汗出 遍身壮热 脉细紧 涩
建中丸_《圣济总录》卷六十二,建中丸,《圣济总录》卷六十二,,白豆蔻（去皮）1两，胡椒1分，茴香子1分，高良姜3分，甘草（炙，锉）1两，陈橘皮（汤浸，去白，焙）1两，蒟酱半两，人参半两，红豆蔻（去皮）半两，干姜（炮）半两，芎?半两，藿香叶半两。,,每服2丸，温酒或生姜汤嚼下，不拘时候。,圣济总录,白豆蔻 胡椒 小茴香 高良姜 甘草 陈皮 蒟酱 人参 红豆蔻 干姜 川芎 香叶,气膈 饮食不下
健固汤_《辨证录》卷十一,健固汤,《辨证录》卷十一,,人参5钱，茯苓3钱，白术1两，巴戟5钱，薏仁3钱。,补脾气以固脾血,水煎服。,辨证录,人参 茯苓 白术 巴戟天 薏苡仁,痢不止
健脚煎_《产科发蒙》卷四,健脚煎,《产科发蒙》卷四,,鹿茸（酒洗，炒）、续断、当归（酒洗）、芎藭、芍药、熟地黄、牛膝（酒洗）、杜仲（炒去丝）各等分。,,水煎服。,产科发蒙,鹿茸 续断 当归 川芎 红药子 熟地黄 牛膝 杜仲,
健捷散_《产科发蒙》卷三,健捷散,《产科发蒙》卷三,,香白芷、干姜、桂枝、云母各等分。,,每服2-3钱，海萝汤搅和匀，顿服。,产科发蒙,白芷 干姜 桂枝 云母,难产 胎衣不下 月经不通
健脾导功丸_《疡医大全》卷二十六,健脾导功丸,《疡医大全》卷二十六,,人参（去芦）1两，于白术（东壁土炒）3两，白茯苓（饭上蒸）2两，粉甘草（蜜炙）5钱，广陈皮（饭上蒸）2两，制半夏（姜汁炒）2两，六神曲（炒）1两5钱，薏苡仁（炒）2两，陈枳壳（麸炒）1两5钱，泽泻（盐水炒）1两，五谷虫（新瓦培）2两，怀山药（炒黄）2两，谷芽（炒香）1两，菟丝饼（命火衰微始用），鸡肫皮（新瓦焙）2两。,,每服2钱，每晚白汤送下。,疡医大全,人参 白术 茯苓 甘草 陈皮 半夏 神曲 薏苡仁 枳壳 泽泻 五谷虫 山药 谷芽 菟丝 鸡内金,饮食不下 痿黄 肌体羸瘦
健脾膏_《全国中药成药处方集》（南昌方）,健脾膏,《全国中药成药处方集》（南昌方）,,党参3两，淮山药6两，芡实6两，云苓6两，扁豆6两，莲子6两，广陈皮1两5钱，使君子6两，糯米3升，粳米7升，苡米6两，白术2两。,,小儿视年龄适量服之；营养不良者，可常服。,全国中药成药处方集,党参 山药 芡实 茯苓 扁豆 莲子 陈皮 使君子 糯米 粳米 薏苡仁 白术,元气虚惫 消化不良 饮食不下 肢体怠情 吐泻
健脾化气饮_《胎产秘书》卷上,健脾化气饮,《胎产秘书》卷上,,人参2钱，白术2钱，当归2钱，川芎1钱，姜炭4分，炙甘4分。,,水煎服。,胎产秘书,人参 白术 当归 川芎 炮姜 甘草, 多怒
健脾化食散气汤_《傅青主女科·编》卷上,健脾化食散气汤,《傅青主女科·编》卷上,,白术2钱，当归2钱，川芎1钱，黑姜4分，人参2钱，陈皮3钱。,补气血 调肝顺气 健脾消导,,傅青主女科,白术 当归 川芎 黑心姜 人参 陈皮,无块
健脾利水补中汤_《灵验良方汇编》卷下,健脾利水补中汤,《灵验良方汇编》卷下,,人参、白术、茯苓、白芍、陈皮、木瓜、紫苏、苍术、厚朴、大腹皮。,,,灵验良方汇编,人参 白术 茯苓 白芍 陈皮 木瓜 紫苏梗 苍术 厚朴 大腹皮, 水肿
健脾利水生化汤_《胎产新书》,健脾利水生化汤,《胎产新书》,,川芎2钱，茯苓2钱，当归4钱，姜炭5分，炙甘草5分，桃仁10粒，莲子8粒。,,,胎产新书,川芎 茯苓 当归 炮姜 甘草 桃仁 莲子, 血块 痢不止
健脾利水生化汤_《傅青主女科·编》卷下,健脾利水生化汤,《傅青主女科·编》卷下,,川芎1钱，茯苓1钱半，归身2钱，黑姜4分，陈皮5分，炙草5分，人参3钱，肉果1个（制），白术1钱（土炒），泽泻8分。,,,傅青主女科,川芎 茯苓 黑心姜 陈皮 豨莶 人参 肉豆蔻 白术 泽泻, 痢不止
健脾利水汤_《灵验良方汇编》卷下,健脾利水汤,《灵验良方汇编》卷下,,白术、茯苓、泽泻、肉果、陈皮、甘草、川芎、当归。,,,灵验良方汇编,白术 茯苓 泽泻 肉豆蔻 陈皮 甘草 川芎 当归, 痢不止
健脾利水汤_《胎产心法》卷上,健脾利水汤,《胎产心法》卷上,,人参1钱，茯苓1钱（1方用皮），白术（土炒）2钱，当归（酒洗）2钱，川芎8分，大腹皮（黑豆水制，净）8分，紫苏8分，陈皮8分，炙草3分。,,加生姜皮1片，水煎服。,胎产心法,人参 茯苓 白术 当归 川芎 大腹皮 紫苏梗 陈皮 豨莶,久泻 头面肿满
健脾生化汤_《灵验良方汇编》卷下,健脾生化汤,《灵验良方汇编》卷下,,川芎1钱，当归3钱，人参3钱，白术1钱半，甘草5分。,,,灵验良方汇编,川芎 当归 人参 白术 甘草, 不痛
健脾汤_《傅青主女科》卷下,健脾汤,《傅青主女科》卷下,,人参3钱，白术3钱，当归3钱，白茯苓1钱，白芍1钱，神曲1钱，吴萸1钱，大腹皮4分，陈皮4分，砂仁5分，麦芽5分。,,水煎服。,傅青主女科,人参 白术 当归 茯苓 白芍 神曲 吴茱萸 大腹皮 陈皮 砂仁 麦芽,
健脾汤_《胎产秘书》卷上,健脾汤,《胎产秘书》卷上,,人参1钱，白术1钱，当归1钱，茯苓1钱，白芍1钱，神曲1钱，川芎7分，陈皮5分，炙甘草5分，砂仁5分，腹皮5分。,,,胎产秘书,人参 白术 当归 茯苓 白芍 神曲 川芎 陈皮 甘草 砂仁 大腹皮, 鼓胀
健脾消食生化汤_《傅青主女科·编》卷上,健脾消食生化汤,《傅青主女科·编》卷上,,川芎1钱，人参2钱，当归2钱，白术1钱半，炙草5分。,,,傅青主女科,川芎 人参 当归 白术 豨莶,伤食 血块
健脾消食汤_《胎产心法》卷下,健脾消食汤,《胎产心法》卷下,,人参2钱，当归3钱（酒洗），川芎1钱，神曲（炒）1钱，白术1钱5分（土炒），山楂6分，砂仁6分，麦芽5分，炙草5分。,,水煎服。,胎产心法,人参 当归 川芎 神曲 白术 山楂 砂仁 麦芽 豨莶, 饮食不下 痞塞
健脾止汗汤_《揣摩有得集》,健脾止汗汤,《揣摩有得集》,,炙耆5钱，潞党参3钱，白术2钱（土炒），茯神2钱，枣仁3钱（炒），龙骨2钱（煅），五味子5分（炒），归身1钱半（土炒），白芍1钱半（炒），元肉1钱半。,,大枣3枚，浮麦1撮为引，水煎服。,揣摩有得集,黄芪 党参 白术 茯神 酸枣仁 龙骨 五味子 白芍 龙眼肉,盗汗 精神不守 心神惊悸 不安
将军散_《寿世保元》卷七,将军散,《寿世保元》卷七,,大黄（微炒）1两，黄芩1两，黄耆（炙）1两，赤芍5钱，玄参5钱，丹参5钱，山茱萸（去核）5钱，蛇床子5钱。,,每服2钱，食前温酒调下。,寿世保元,大黄 黄芩 黄芪 赤芍 玄参 丹参 山茱萸 蛇床子,阴痒
姜柴汤_《嵩崖尊生》卷十二,姜柴汤,《嵩崖尊生》卷十二,,柴胡1钱，桂枝3分，花粉5分，牡蛎2分，炮姜2分，炙草2分。,,水煎服。汗出愈。,嵩崖尊生,柴胡 桂枝 天花粉 牡蛎 炮姜 豨莶,热病 寒热如疟 狂乱
姜葱熨_《简明医彀》卷二,姜葱熨,《简明医彀》卷二,,生姜8分，葱（连须叶）8分（另切，捣细，麻布绞汁并置1处）。,,二滓纳入铅粉2两，漆匠用者，研匀，起油锅炒极热，布包着实，顺气揉熨胀处，先隔布，次贴肉重熨，如冷，拌入姜葱汁调匀，少许炒，又熨多次，全畅为度。,简明医彀,生姜 葱白,伤寒 食积 胀闷 作痛 饮食不下 结胸 胸中胀满 气滞 冷痛
姜附丹_《扁鹊心书·神方》,姜附丹,《扁鹊心书·神方》,,生姜（切片）5两，川附子（炮，切片，童便浸，再加姜汁炒干）5两。,补虚助阳 消阴,每服4钱，水1盏，煎7分，和滓服。,扁鹊心书·神方,生姜 附子,伤寒 痈疽发背 胸膈疼痛 胸腹妨闷 虚劳 遍身壮热 咳嗽 吐血不止 肌骨蒸热 小儿惊痫 痘疹 斑 脾劳 肌黄形瘦 肾劳 面色恍白 骨弱 眼昏 内障 脾疟 久痢 水泻 米谷不化 瘟疫 山岚瘴气 感冒
姜附四君子汤_《症因脉治》卷四,姜附四君子汤,《症因脉治》卷四,姜附四君汤,干姜、附子、人参、白术、茯苓、炙甘草。,,水煎服。,症因脉治,干姜 附子 人参 白术 茯苓 甘草,霍乱 流产 遍身壮热 面色发红 脉沉
